airtable_record_id,createdTime,Commitment,Contact (Title),Crunchbase URL,Exits (#),Investment Stage,Investments (#),Investor Type,Location,Organization/Person Name,Priority,Probability,Probably-Weighted Commitment,Source,State,Status,Target
recHujguXh4N352FR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/costanoaventures,6,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",56,"[""Venture Capital""]","Palo Alto, California, United States",Costanoa Ventures,,0,0,,California,,
recHx1qE3chA05zqc,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/marc-bell-ventures,21,"[""Debt"", ""Early Stage Venture"", ""Non Equity Assistance"", ""Private Equity"", ""Seed""]",153,"[""Venture Capital""]","Boca Raton, Florida, United States",Marc Bell Ventures,,0,0,,Florida,,
recI0PyXKecD6eMOw,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/newspring-capital,15,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",74,"[""Private Equity Firm""]","Radnor, Pennsylvania, United States",NewSpring Capital,,0,0,,Pennsylvania,,
recI1FvbKCnfS45ik,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/mitsui-ventures,37,"[""Early Stage Venture"", ""Late Stage Venture""]",135,"[""Corporate Venture Capital""]","Menlo Park, California, United States",Mitsui Global Investment,,0,0,,California,,
recI8YUjj2Ai5HWTB,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/advanced-technology-ventures,56,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",233,"[""Venture Capital""]","Menlo Park, California, United States",Advanced Technology Ventures,,0,0,,California,,
recI8gTuPZ8qHzbR3,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/the-vertical-group,13,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",50,"[""Venture Capital""]","Basking Ridge, New Jersey, United States",The Vertical Group,,0,0,,New Jersey,,
recI8npu4gPS7wAGj,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/hearst-interactive-media,26,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",96,"[""Venture Capital""]","New York, New York, United States",Hearst Ventures,,0,0,,New York,,
recIAlsSTYpNOH2yt,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/advancit-capital,14,"[""Debt"", ""Early Stage Venture"", ""Seed""]",98,"[""Micro VC""]","Norwood, Massachusetts, United States",Advancit Capital,,0,0,,Massachusetts,,
recICo4xYxz0BxcOa,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/garage-technology-ventures,16,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",64,"[""Micro VC"", ""Venture Capital""]","Palo Alto, California, United States",Garage Technology Ventures,,0,0,,California,,
recIEn5MLQrqOl9PD,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/altos-ventures,15,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",153,"[""Venture Capital""]","Menlo Park, California, United States",Altos Ventures,,0,0,,California,,
recIOdz5YX14cuLN2,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/seedcamp,23,"[""Early Stage Venture"", ""Seed""]",250,"[""Micro VC"", ""Venture Capital""]","London, England, United Kingdom",Seedcamp,,0,0,,England,,
recIRDmtzxoIfY2MG,2018-02-13T23:53:00.000Z,39500,"[""recvALDLsJUMgeR3K""]",[REDACTED],[REDACTED],"[""Seed"", ""Convertible Note""]",[REDACTED],"[""Individual/Angel""]","San Francisco, California, United States",[REDACTED] Software Exec #2,Very High,100,39500,Company,California,10) Check in Bank,True
recIRjMsnGU8CUPi6,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/kfw,21,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",114,"[""Investment Bank"", ""Venture Capital""]","Deutsch, Sachsen, Germany",KfW Bankengruppe,,0,0,,Sachsen,,
recIW2JeYIEN5lbGm,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/anthem-venture-partners,18,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",68,"[""Venture Capital""]","Santa Monica, California, United States",Anthem Venture Partners,,0,0,,California,,
recIb4I15FGAP6YqL,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/360-capital-partners,16,"[""Early Stage Venture"", ""Seed""]",95,"[""Venture Capital""]","Paris, Ile-de-France, France",360 Capital Partners,,0,0,,Ile-de-France,,
recIixvCmhgySByo2,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/lucent-venture-partners,20,"[""Early Stage Venture"", ""Late Stage Venture""]",49,"[""Venture Capital""]","Palo Alto, California, United States",Lucent Venture Partners,,0,0,,California,,
recIjQy7UV9bUSfM4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/mayfield-fund,105,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",444,"[""Venture Capital""]","Menlo Park, California, United States",Mayfield Fund,,0,0,,California,,
recIxlmT5jFpyYrPf,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/portugal-ventures,3,"[""Early Stage Venture"", ""Seed""]",119,"[""Venture Capital""]","Porto, Lisboa, Portugal",Portugal Ventures,,0,0,,Lisboa,,
recJ6CdYQ0hKSIssa,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/scout-ventures,14,"[""Early Stage Venture"", ""Seed""]",82,"[""Venture Capital""]","New York, New York, United States",Scout Ventures,,0,0,,New York,,
recJEqfhw6HnlSuoC,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/venture51,14,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",55,"[""Micro VC"", ""Venture Capital""]","San Diego, California, United States",Venture51,,0,0,,California,,
recJFLhAzLit7g8Kh,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/right-side-capital-management,65,"[""Seed""]",752,"[""Micro VC""]","San Francisco, California, United States",Right Side Capital Management,,0,0,,California,,
recJH1Jj1iByx5rM1,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/brabantse-ontwikkelings-maatschappij-bom,4,"[""Debt"", ""Early Stage Venture"", ""Private Equity"", ""Seed""]",52,"[""Venture Capital""]","Tilburg, Noord-Brabant, The Netherlands",BOM Capital,,0,0,,Noord-Brabant,,
recJHaxJp67uGO2Hg,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/vision,4,"[""Early Stage Venture"", ""Seed""]",73,"[""Venture Capital""]","Helsinki, Southern Finland, Finland",Visionplus,,0,0,,Southern Finland,,
recJLPVOvWcXg8zYI,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ibb,8,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",91,"[""Venture Capital""]",,IBB Beteiligungsgesellschaft,,0,0,,,,
recJPgIgfdu8VozHf,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/chevron-technology-ventures,17,"[""Early Stage Venture"", ""Late Stage Venture""]",55,"[""Corporate Venture Capital"", ""Venture Capital""]","Houston, Texas, United States",Chevron Technology Ventures,,0,0,,Texas,,
recJRCqHUUUzQ0GW9,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/updata-partners,21,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",62,"[""Venture Capital""]","Washington, District of Columbia, United States",Updata Partners,,0,0,,District of Columbia,,
recJZgA8F4HD9qyRc,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/microsoft-ventures-accelerator-paris-2,2,"[""Early Stage Venture"", ""Seed""]",75,"[""Accelerator""]","Paris, Ile-de-France, France",Microsoft Accelerator Paris,,0,0,,Ile-de-France,,
recJaNw6a2EcG2P17,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/freshtracks-capital,7,"[""Early Stage Venture"", ""Seed""]",49,"[""Venture Capital""]","Shelburne, Vermont, United States",FreshTracks Capital ,,0,0,,Vermont,,
recJcDrwvIYiBhuWN,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/clarus-ventures,21,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",83,"[""Venture Capital""]","Cambridge, Massachusetts, United States",Clarus Ventures,,0,0,,Massachusetts,,
recJcnbhC43EYa9Qi,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/launchpad-venture-group,4,"[""Debt"", ""Early Stage Venture"", ""Seed""]",52,"[""Angel Group""]","Boston, Massachusetts, United States",LaunchPad Venture Group,,0,0,,Massachusetts,,
recJfshWZJjnb3KMm,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/business-growth-fund,21,"[""Debt"", ""Early Stage Venture"", ""Private Equity""]",166,"[""Venture Capital""]","Birmingham, Birmingham, United Kingdom",BGF (Business Growth Fund),,0,0,,Birmingham,,
recJiqsMoyonPRIk3,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/jafco-co-ltd,13,"[""Early Stage Venture""]",53,"[""Venture Capital""]","Tokyo, Tokyo, Japan",JAFCO Japan,,0,0,,Tokyo,,
recJndyGn1VHS9BZ9,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/parkwalk-advisors,15,"[""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity"", ""Seed""]",120,"[""Venture Capital""]","London, England, United Kingdom",Parkwalk Advisors Ltd,,0,0,,England,,
recJqk3XWNbJ30pox,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/j-p-morgan-partners,46,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",102,"[""Investment Bank""]","New York, New York, United States",JPMorgan Partners (JPMP),,0,0,,New York,,
recJsAW8GCYJBrUBQ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/auc-venture-lab,1,"[""Early Stage Venture"", ""Late Stage Venture""]",54,"[""Incubator""]","Cairo, Al Qahirah, Egypt",AUC Venture Lab,,0,0,,Al Qahirah,,
recJyxG3QbA4qkKce,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/mitch-kapor,20,"[""Seed""]",49,"[""Individual/Angel"", ""Investment Partner""]","San Francisco, California, United States",Mitchell Kapor,,0,0,,California,,
recK7mSf6JrtF8ioR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/summit-partners,177,"[""Early Stage Venture"", ""Grant"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",312,"[""Private Equity Firm""]","Boston, Massachusetts, United States",Summit Partners,,0,0,,Massachusetts,,
recK8kzT9URQAgh7B,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/pequot-capital,50,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture""]",143,"[""Government Office"", ""Venture Capital""]","Westport, Connecticut, United States",Pequot Capital,,0,0,,Connecticut,,
recKBJG5JDYPvwkxq,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/white-star-capital,8,"[""Early Stage Venture"", ""Seed""]",52,"[""Venture Capital""]","London, England, United Kingdom",White Star Capital,,0,0,,England,,
recKExvNm7GsWpMlB,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/oxford-capital-partners,12,"[""Early Stage Venture"", ""Seed""]",159,"[""Venture Capital""]","Oxford, Oxfordshire, United Kingdom",Oxford Capital Partners,,0,0,,Oxfordshire,,
recKRd26zpxHGbZsh,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/expansion-venture-capital,8,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",99,"[""Micro VC""]","New York, New York, United States",Expansion Venture Capital,,0,0,,New York,,
recKSOO8WOCV2rFh1,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/h-farm,9,"[""Early Stage Venture"", ""Seed""]",88,"[""Accelerator""]","Roncade, Veneto, Italy",H-FARM,,0,0,,Veneto,,
recKToS7ftbfnNAU2,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/kaiser-permanente-ventures,20,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",63,"[""Corporate Venture Capital""]","Oakland, California, United States",Kaiser Permanente Ventures,,0,0,,California,,
recKb7LPrVbXInuPI,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/new-schools-venture-fund,7,"[""Debt"", ""Early Stage Venture"", ""Grant"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",59,"[""Entrepreneurship Program"", ""Venture Capital""]","Oakland, California, United States",NewSchools Venture Fund,,0,0,,California,,
recKbkJHFz8IOIzEG,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/amerindo-investment-advisors,24,"[""Early Stage Venture""]",56,"[""Venture Capital""]","New York, New York, United States",Amerindo Investment Advisors,,0,0,,New York,,
recKd7wpcVvvgRJkP,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/playfair-capital,,"[""Early Stage Venture"", ""Seed""]",48,"[""Venture Capital""]","London, England, United Kingdom",Playfair Capital,,0,0,,England,,
recKdF6vgws7MqGdo,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/korea-investment-partners,4,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity"", ""Secondary Market""]",50,"[""Private Equity Firm""]","Seoul, Seoul-t'ukpyolsi, South Korea",Korea Investment Partners,,0,0,,Seoul-t'ukpyolsi,,
recKeOcfWidbA6oAJ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/tpg-biotech,12,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",48,"[""Private Equity Firm"", ""Venture Capital""]","San Francisco, California, United States",TPG Biotech,,0,0,,California,,
recKgF7Bo6m48am8t,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/thomas-weisel-partners-llc,25,"[""Early Stage Venture"", ""Late Stage Venture""]",48,"[""Investment Bank""]","San Francisco, California, United States",Thomas Weisel Partners,,0,0,,California,,
recKi6kIdJJ1MMAhb,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/alta-ventures-mexico,3,"[""Debt"", ""Early Stage Venture"", ""Seed""]",50,"[""Micro VC"", ""Venture Capital""]","Monterrey, Nuevo Leon, Mexico",Alta Ventures Mexico,,0,0,,Nuevo Leon,,
recKlxoMkzXCIB4bf,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/force-over-mass-capital,1,"[""Early Stage Venture"", ""Secondary Market"", ""Seed""]",54,"[""Micro VC"", ""Venture Capital""]","London, England, United Kingdom",Force Over Mass,,0,0,,England,,
recKmgiCMgfUE3eSn,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/digital-sky-technologies-fo,16,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",115,"[""Corporate Venture Capital""]","Hong Kong, Hong Kong Island, Hong Kong",DST Global,,0,0,,Hong Kong Island,,
recKmhPwnOWGf3flP,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/tristar-technology-ventures,4,"[""Early Stage Venture""]",48,"[""Venture Capital""]","Nashville, Tennessee, United States",TriStar Health Partners,,0,0,,Tennessee,,
recKpWWMKGTmP6lQZ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/clayton-associates,9,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",47,"[""Venture Capital""]","Nashville, Tennessee, United States",Clayton Associates,,0,0,,Tennessee,,
recKqlku9gdM2Gqf4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/raymond-tonsing,15,"[""Seed""]",47,"[""Individual/Angel"", ""Investment Partner""]","San Francisco, California, United States",Raymond Tonsing,,0,0,,California,,
recKzqXcKsfM4PWET,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/peterson-ventures,5,"[""Early Stage Venture"", ""Seed""]",72,"[""Venture Capital""]","Salt Lake City, Utah, United States",Peterson Ventures,,0,0,,Utah,,
recL5TLOkz6BtcHDG,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/jmi-equity,36,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",103,"[""Private Equity Firm""]","Baltimore, Maryland, United States",JMI Equity,,0,0,,Maryland,,
recL5kkZBUyv1BKWj,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/mevp,2,"[""Early Stage Venture""]",54,"[""Venture Capital""]","Beirut, Beyrouth, Lebanon",Middle East Venture Partners (MEVP),,0,0,,Beyrouth,,
recL8BDw9wqCFeRXZ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/nyserda,62,"[""Early Stage Venture"", ""Grant"", ""Non Equity Assistance"", ""Seed""]",998,"[""Government Office""]","Albany, New York, United States",NYSERDA,,0,0,,New York,,
recLDTErQQJKJ8ra6,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/bayern-kapital,8,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",105,"[""Venture Capital""]","Landshut, Bayern, Germany",Bayern Kapital GmbH,,0,0,,Bayern,,
recLGYyzFylxlKhY2,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/auren-hoffman,20,"[""Late Stage Venture"", ""Seed""]",59,"[""Individual/Angel""]","San Francisco, California, United States",Auren Hoffman,,0,0,,California,,
recLI0kSH3d6zpudi,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/square-peg-capital,2,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",51,"[""Venture Capital""]","Melbourne, Victoria, Australia",Square Peg Capital,,0,0,,Victoria,,
recLIMwN1S7ALn7BQ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/creandum,15,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",92,"[""Venture Capital""]","Stockholm, Stockholms Lan, Sweden",Creandum,,0,0,,Stockholms Lan,,
recLOuaLF4A1IuITK,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/cardinal-venture-capital,14,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",54,"[""Venture Capital""]","Menlo Park, California, United States",Cardinal Venture Capital,,0,0,,California,,
recLVMFulYgyqTRrI,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/azure-capital-partners,28,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",131,"[""Venture Capital""]","San Francisco, California, United States",Azure Capital Partners,,0,0,,California,,
recLWrEfhrH1N5lyG,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/pritzker-group-venture-capital,26,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",171,"[""Venture Capital""]","Chicago, Illinois, United States",Pritzker Group Venture Capital,,0,0,,Illinois,,
recLXhUJUROmCcPgf,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/jfdi-asia,2,"[""Early Stage Venture"", ""Grant"", ""Seed""]",52,"[""Accelerator""]","Singapore, Central Region, Singapore",JFDI.Asia,,0,0,,Central Region,,
recLYebXOKidMg2tj,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/investment-ab-kinnevik,13,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",66,"[""Venture Capital""]","Stockholm, Stockholms Lan, Sweden",Kinnevik AB,,0,0,,Stockholms Lan,,
recLaIRyYIST7XxPU,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/menlo-ventures,114,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",513,"[""Venture Capital""]","Menlo Park, California, United States",Menlo Ventures,,0,0,,California,,
